"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2020","0.09171","0.08219","0.09664","0.08160","3.44M","11.58%"
"Nov 05, 2020","0.08219","0.07440","0.08249","0.07381","1.63M","10.47%"
"Nov 04, 2020","0.07440","0.07670","0.07689","0.07240","952.30K","-2.99%"
"Nov 03, 2020","0.07670","0.07681","0.07697","0.07200","1.18M","-0.01%"
"Nov 02, 2020","0.07671","0.07979","0.08069","0.07651","1.09M","-3.63%"
"Nov 01, 2020","0.07959","0.07770","0.07989","0.07721","1.01M","2.43%"
"Oct 31, 2020","0.07770","0.07790","0.07930","0.07700","1.16M","-0.25%"
"Oct 30, 2020","0.07790","0.08220","0.08290","0.07570","1.64M","-5.23%"
"Oct 29, 2020","0.08220","0.08528","0.08609","0.08190","1.41M","-3.61%"
"Oct 28, 2020","0.08528","0.08931","0.09001","0.08301","2.34M","-4.51%"
"Oct 27, 2020","0.08931","0.08910","0.09170","0.08800","1.29M","0.23%"
"Oct 26, 2020","0.08910","0.09175","0.09470","0.08890","1.62M","-2.89%"
"Oct 25, 2020","0.09175","0.09383","0.09479","0.09100","2.04M","-2.22%"
"Oct 24, 2020","0.09383","0.09470","0.09647","0.09344","1.82M","-0.92%"
"Oct 23, 2020","0.09470","0.09420","0.09518","0.09220","1.23M","0.53%"
"Oct 22, 2020","0.09420","0.09259","0.09629","0.09200","1.68M","1.74%"
"Oct 21, 2020","0.09259","0.08910","0.09429","0.08900","2.26M","3.91%"
"Oct 20, 2020","0.08910","0.09320","0.09360","0.08880","1.49M","-4.40%"
"Oct 19, 2020","0.09320","0.09580","0.09610","0.09210","1.11M","-2.71%"
"Oct 18, 2020","0.09580","0.09630","0.09710","0.09460","1.04M","-0.52%"
"Oct 17, 2020","0.09630","0.09350","0.09670","0.09280","1.11M","3.00%"
"Oct 16, 2020","0.09350","0.09800","0.09829","0.09080","2.21M","-4.59%"
"Oct 15, 2020","0.09800","0.10320","0.10329","0.09561","2.05M","-5.05%"
"Oct 14, 2020","0.10320","0.10200","0.10889","0.10170","2.49M","1.28%"
"Oct 13, 2020","0.10190","0.10499","0.10730","0.10021","2.26M","-2.49%"
"Oct 12, 2020","0.10450","0.09840","0.10947","0.09430","3.13M","6.20%"
"Oct 11, 2020","0.09840","0.10181","0.10241","0.09571","1.35M","-3.35%"
"Oct 10, 2020","0.10181","0.09479","0.10480","0.09410","3.49M","7.40%"
"Oct 09, 2020","0.09479","0.09010","0.09549","0.08840","1.44M","5.21%"
"Oct 08, 2020","0.09010","0.08850","0.09150","0.08670","1.25M","1.81%"
"Oct 07, 2020","0.08850","0.08790","0.08950","0.08640","1.22M","0.69%"
"Oct 06, 2020","0.08790","0.09340","0.09410","0.08660","1.39M","-5.89%"
"Oct 05, 2020","0.09340","0.09470","0.09719","0.09310","1.91M","-1.37%"
"Oct 04, 2020","0.09470","0.09400","0.09610","0.09130","1.84M","0.74%"
"Oct 03, 2020","0.09400","0.09370","0.09540","0.09260","1.06M","0.32%"
"Oct 02, 2020","0.09370","0.09790","0.10029","0.08830","1.24M","-4.29%"
"Oct 01, 2020","0.09790","0.10549","0.10639","0.09541","1.24M","-7.20%"
"Sep 30, 2020","0.10549","0.10649","0.11059","0.10350","1.47M","-0.93%"
"Sep 29, 2020","0.10649","0.10146","0.10769","0.10108","1.57M","4.95%"
"Sep 28, 2020","0.10146","0.09920","0.11035","0.09920","4.11M","2.28%"
"Sep 27, 2020","0.09920","0.09710","0.10210","0.09241","3.28M","2.16%"
"Sep 26, 2020","0.09710","0.09280","0.09750","0.09191","3.05M","4.52%"
"Sep 25, 2020","0.09290","0.09080","0.09579","0.08650","2.60M","2.31%"
"Sep 24, 2020","0.09080","0.08291","0.09360","0.07960","1.97M","9.52%"
"Sep 23, 2020","0.08291","0.09228","0.09250","0.08261","2.39M","-10.15%"
"Sep 22, 2020","0.09228","0.09071","0.09238","0.08553","1.89M","1.73%"
"Sep 21, 2020","0.09071","0.10349","0.10470","0.08824","2.58M","-12.35%"
"Sep 20, 2020","0.10349","0.10938","0.11005","0.10230","1.48M","-5.38%"
"Sep 19, 2020","0.10938","0.10287","0.12189","0.10143","3.53M","6.33%"
"Sep 18, 2020","0.10287","0.10490","0.10789","0.10089","1.61M","-1.93%"
"Sep 17, 2020","0.10490","0.11067","0.11296","0.10200","1.64M","-5.30%"
"Sep 16, 2020","0.11077","0.11710","0.11720","0.10881","1.36M","-5.41%"
"Sep 15, 2020","0.11710","0.12390","0.12460","0.11491","1.33M","-5.49%"
"Sep 14, 2020","0.12390","0.12160","0.12549","0.11741","2.06M","1.90%"
"Sep 13, 2020","0.12160","0.12219","0.12838","0.11731","2.47M","-0.49%"
"Sep 12, 2020","0.12219","0.12531","0.12631","0.11801","2.29M","-2.49%"
"Sep 11, 2020","0.12531","0.12884","0.13572","0.11607","5.84M","-2.74%"
"Sep 10, 2020","0.12884","0.10640","0.14403","0.10580","7.07M","21.09%"
"Sep 09, 2020","0.10640","0.10340","0.10790","0.10131","1.33M","2.90%"
"Sep 08, 2020","0.10340","0.11179","0.11249","0.10110","1.72M","-7.51%"
"Sep 07, 2020","0.11179","0.11109","0.11890","0.10110","3.95M","0.63%"
"Sep 06, 2020","0.11109","0.10791","0.11537","0.10408","2.82M","2.94%"
"Sep 05, 2020","0.10791","0.12925","0.13051","0.10286","3.46M","-16.51%"
"Sep 04, 2020","0.12925","0.11183","0.13434","0.11155","7.24M","15.58%"
"Sep 03, 2020","0.11183","0.13879","0.13899","0.11097","3.47M","-19.42%"
"Sep 02, 2020","0.13879","0.12867","0.14186","0.12371","7.32M","7.86%"
"Sep 01, 2020","0.12867","0.13517","0.13624","0.12593","3.12M","-4.81%"
"Aug 31, 2020","0.13517","0.13549","0.14852","0.13361","5.39M","-0.24%"
"Aug 30, 2020","0.13549","0.14905","0.16713","0.13406","12.20M","-9.10%"
"Aug 29, 2020","0.14905","0.12478","0.15548","0.12314","17.03M","19.45%"
"Aug 28, 2020","0.12478","0.10961","0.12692","0.10831","4.28M","13.85%"
"Aug 27, 2020","0.10961","0.12072","0.12080","0.10508","2.54M","-9.20%"
"Aug 26, 2020","0.12072","0.10901","0.13123","0.10549","7.53M","10.74%"
"Aug 25, 2020","0.10901","0.11946","0.12050","0.10302","3.36M","-8.75%"
"Aug 24, 2020","0.11946","0.11546","0.12687","0.11546","7.79M","3.47%"
"Aug 23, 2020","0.11546","0.11964","0.12052","0.11069","6.07M","-3.49%"
"Aug 22, 2020","0.11964","0.14477","0.17132","0.11194","71.67M","-17.36%"
"Aug 21, 2020","0.14477","0.08721","0.17311","0.08671","30.83M","66.01%"
"Aug 20, 2020","0.08721","0.08083","0.08721","0.07981","1.97M","7.89%"
"Aug 19, 2020","0.08083","0.09112","0.09312","0.07996","4.02M","-11.29%"
"Aug 18, 2020","0.09112","0.08211","0.09381","0.07993","7.73M","10.98%"
"Aug 17, 2020","0.08211","0.07905","0.08382","0.07838","1.70M","3.86%"
"Aug 16, 2020","0.07905","0.07569","0.08069","0.07451","1.86M","4.44%"
"Aug 15, 2020","0.07569","0.07612","0.07695","0.07500","1.36M","-0.56%"
"Aug 14, 2020","0.07612","0.07399","0.07697","0.07262","1.38M","3.28%"
"Aug 13, 2020","0.07370","0.07273","0.07409","0.07041","1.89M","1.34%"
"Aug 12, 2020","0.07273","0.07243","0.07387","0.06854","1.39M","0.42%"
"Aug 11, 2020","0.07243","0.08077","0.08198","0.07011","2.87M","-10.33%"
"Aug 10, 2020","0.08077","0.08490","0.08528","0.07752","2.88M","-4.97%"
"Aug 09, 2020","0.08500","0.06988","0.08510","0.06794","8.86M","21.63%"
"Aug 08, 2020","0.06988","0.06582","0.06996","0.06458","3.24M","6.16%"
"Aug 07, 2020","0.06582","0.06290","0.06630","0.06202","2.14M","4.64%"
"Aug 06, 2020","0.06290","0.06060","0.06450","0.06010","1.99M","3.80%"
"Aug 05, 2020","0.06060","0.05970","0.06079","0.05911","484.34K","1.51%"
"Aug 04, 2020","0.05970","0.06009","0.06020","0.05800","657.72K","-0.66%"
"Aug 03, 2020","0.06009","0.05829","0.06030","0.05792","879.83K","3.09%"
