"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 2021","132.8308","144.7739","144.9010","131.3390","28.45K","-8.25%"
"Jun 30, 2021","144.7734","141.0932","148.8582","136.7410","31.67K","2.61%"
"Jun 29, 2021","141.0934","130.0067","141.1279","129.8038","30.17K","8.53%"
"Jun 28, 2021","130.0062","124.7756","132.4893","124.4370","33.23K","4.19%"
"Jun 27, 2021","124.7750","114.3800","124.9331","113.3476","40.53K","9.10%"
"Jun 26, 2021","114.3663","109.9432","114.3663","101.2954","50.04K","4.02%"
"Jun 25, 2021","109.9433","108.2589","110.7292","102.2116","30.56K","1.56%"
"Jun 24, 2021","108.2588","110.3379","116.3809","105.5082","46.55K","-1.88%"
"Jun 23, 2021","110.3381","100.5430","111.4930","97.6359","30.02K","9.79%"
"Jun 22, 2021","100.5036","102.5179","109.2873","89.2401","45.05K","-1.96%"
"Jun 21, 2021","102.5179","120.5798","121.2662","102.3405","34.88K","-14.98%"
"Jun 20, 2021","120.5799","121.7585","122.2193","112.0898","28.44K","-0.97%"
"Jun 19, 2021","121.7564","115.9637","123.8111","113.8447","26.51K","5.02%"
"Jun 18, 2021","115.9406","129.9056","130.5501","114.3719","33.68K","-10.75%"
"Jun 17, 2021","129.9055","131.9586","136.6407","127.0863","31.70K","-1.56%"
"Jun 16, 2021","131.9585","142.0676","142.0676","130.9972","27.00K","-7.12%"
"Jun 15, 2021","142.0676","144.8970","145.8268","138.9045","28.46K","-1.92%"
"Jun 14, 2021","144.8540","137.7756","145.0816","135.2492","26.39K","5.04%"
"Jun 13, 2021","137.9007","130.6063","138.5816","128.4567","28.02K","5.59%"
"Jun 12, 2021","130.6063","134.0909","134.4427","124.0189","32.82K","-2.51%"
"Jun 11, 2021","133.9651","134.9218","136.6887","131.9003","25.24K","-0.71%"
"Jun 10, 2021","134.9272","139.1252","142.0215","132.5788","24.48K","-3.02%"
"Jun 09, 2021","139.1242","129.3571","140.2491","125.4848","178.35K","7.55%"
"Jun 08, 2021","129.3571","134.1899","136.0282","119.6115","31.45K","-3.60%"
"Jun 07, 2021","134.1897","144.9315","149.0574","133.8086","25.96K","-7.41%"
"Jun 06, 2021","144.9316","136.8747","146.0641","135.5912","25.58K","5.89%"
"Jun 05, 2021","136.8748","144.2317","148.1194","132.2010","31.06K","-5.10%"
"Jun 04, 2021","144.2316","158.6956","158.8739","141.5803","40.51K","-9.11%"
"Jun 03, 2021","158.6955","162.5307","162.5880","152.5777","36.45K","-2.36%"
"Jun 02, 2021","162.5306","162.6970","169.8796","158.4313","37.18K","-0.10%"
"Jun 01, 2021","162.6975","175.0825","179.4159","159.0605","123.04K","-7.07%"
"May 31, 2021","175.0823","148.6548","175.8291","147.7108","39.17K","17.75%"
"May 30, 2021","148.6914","135.4971","151.2211","130.1339","32.60K","9.75%"
"May 29, 2021","135.4834","141.1309","151.1764","128.7488","45.75K","-4.00%"
"May 28, 2021","141.1326","151.3306","153.4763","135.0695","32.11K","-6.65%"
