"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 2021","1.6989","1.8152","1.8152","1.6761","4.70M","-6.42%"
"Jun 30, 2021","1.8155","1.7928","1.8289","1.7074","5.95M","1.23%"
"Jun 29, 2021","1.7935","1.6187","1.8317","1.6187","8.03M","11.40%"
"Jun 28, 2021","1.6099","1.5883","1.6580","1.5615","4.89M","1.53%"
"Jun 27, 2021","1.5857","1.4885","1.5857","1.4662","5.67M","6.51%"
"Jun 26, 2021","1.4888","1.4397","1.4889","1.3845","9.10M","3.10%"
"Jun 25, 2021","1.4441","1.6861","1.7201","1.4441","10.20M","-14.07%"
"Jun 24, 2021","1.6805","1.5055","1.6817","1.4531","7.41M","11.64%"
"Jun 23, 2021","1.5053","1.4014","1.5545","1.4014","11.04M","7.46%"
"Jun 22, 2021","1.4008","1.4466","1.5584","1.2490","15.18M","-3.49%"
"Jun 21, 2021","1.4515","1.9271","1.9271","1.4515","13.00M","-24.46%"
"Jun 20, 2021","1.9215","1.8532","1.9348","1.8139","7.79M","3.46%"
"Jun 19, 2021","1.8573","1.9201","1.9420","1.8573","5.97M","-3.56%"
"Jun 18, 2021","1.9259","2.0926","2.1028","1.8908","7.76M","-8.08%"
"Jun 17, 2021","2.0952","2.0726","2.1554","2.0312","4.85M","1.33%"
"Jun 16, 2021","2.0676","2.2394","2.2394","2.0561","6.43M","-7.73%"
"Jun 15, 2021","2.2407","2.2705","2.3479","2.2247","6.95M","-1.72%"
"Jun 14, 2021","2.2799","2.2048","2.2799","2.1725","7.06M","3.39%"
"Jun 13, 2021","2.2052","2.0874","2.2066","2.0815","5.58M","6.11%"
"Jun 12, 2021","2.0782","2.1640","2.2386","2.0415","8.69M","-3.46%"
"Jun 11, 2021","2.1527","2.2646","2.2984","2.0915","9.58M","-4.70%"
"Jun 10, 2021","2.2588","2.5240","2.5240","2.2588","8.77M","-10.42%"
"Jun 09, 2021","2.5216","2.3153","2.5216","2.2423","14.66M","8.76%"
"Jun 08, 2021","2.3186","2.1506","2.3381","2.0825","13.39M","7.79%"
"Jun 07, 2021","2.1510","2.4586","2.5390","2.1510","10.54M","-12.44%"
"Jun 06, 2021","2.4567","2.5250","2.5792","2.4193","8.97M","-2.87%"
"Jun 05, 2021","2.5292","2.6875","2.8463","2.4820","15.50M","-6.14%"
"Jun 04, 2021","2.6946","2.5009","2.7077","2.2570","22.05M","7.70%"
"Jun 03, 2021","2.5019","2.3332","2.6777","2.3254","20.26M","7.26%"
"Jun 02, 2021","2.3325","2.0507","2.4879","2.0507","24.31M","13.86%"
"Jun 01, 2021","2.0486","1.9515","2.0486","1.8408","12.55M","4.42%"
"May 31, 2021","1.9619","1.6690","1.9619","1.6261","11.59M","16.70%"
"May 30, 2021","1.6811","1.7421","1.7846","1.6586","12.00M","-3.39%"
"May 29, 2021","1.7401","1.5874","1.7401","1.5319","13.04M","9.41%"
"May 28, 2021","1.5904","1.7583","1.7583","1.5161","11.91M","-8.91%"
"May 27, 2021","1.7459","1.8940","1.8940","1.7100","13.87M","-7.70%"
"May 26, 2021","1.8916","1.6169","1.8974","1.6002","17.13M","17.40%"
"May 25, 2021","1.6113","1.6238","1.6238","1.4746","15.45M","-0.84%"
"May 24, 2021","1.6250","1.3247","1.6250","1.3247","22.99M","23.03%"
"May 23, 2021","1.3208","1.6302","1.6626","1.1910","29.66M","-18.83%"
"May 22, 2021","1.6272","1.8400","1.9397","1.6162","20.33M","-11.80%"
"May 21, 2021","1.8450","2.1952","2.1997","1.7705","21.45M","-15.98%"
"May 20, 2021","2.1960","1.9861","2.3740","1.8394","28.49M","12.56%"
"May 19, 2021","1.9509","3.4962","3.5123","1.9509","50.28M","-44.18%"
"May 18, 2021","3.4947","3.1005","3.5071","3.1005","22.81M","13.35%"
"May 17, 2021","3.0830","3.2636","3.2636","2.9924","18.20M","-5.76%"
"May 16, 2021","3.2716","3.2256","3.4119","3.1199","14.60M","1.98%"
"May 15, 2021","3.2081","3.6909","3.7963","3.2081","20.89M","-12.71%"
"May 14, 2021","3.6752","3.3540","3.6820","3.3540","20.40M","9.20%"
"May 13, 2021","3.3655","3.2665","3.9865","3.2665","64.46M","1.76%"
"May 12, 2021","3.3073","3.3170","3.7537","3.3073","43.66M","-0.22%"
"May 11, 2021","3.3147","3.0910","3.3147","3.0548","11.55M","7.16%"
"May 10, 2021","3.0933","3.4513","3.5423","3.0603","17.68M","-10.16%"
"May 09, 2021","3.4432","3.5710","3.5710","3.3625","10.69M","-3.59%"
"May 08, 2021","3.5715","3.6435","3.9039","3.5084","18.25M","-2.15%"
"May 07, 2021","3.6500","3.2420","3.6707","3.1848","30.42M","12.47%"
"May 06, 2021","3.2454","3.0971","3.3355","3.0971","22.68M","4.93%"
"May 05, 2021","3.0929","2.8935","3.0929","2.8935","12.37M","9.33%"
"May 04, 2021","2.8289","3.2454","3.2454","2.8289","12.38M","-12.78%"
"May 03, 2021","3.2434","3.2743","3.3406","3.2434","8.93M","-0.89%"
"May 02, 2021","3.2724","3.4077","3.4077","3.1903","7.55M","-3.82%"
"May 01, 2021","3.4022","3.3380","3.4022","3.2047","11.17M","2.18%"
"Apr 30, 2021","3.3296","3.0204","3.3296","3.0193","12.21M","10.31%"
"Apr 29, 2021","3.0185","3.0366","3.2081","2.9047","9.97M","-0.81%"
"Apr 28, 2021","3.0431","3.1300","3.2020","2.9322","11.30M","-2.69%"
"Apr 27, 2021","3.1273","2.7709","3.1559","2.7709","19.07M","12.59%"
"Apr 26, 2021","2.7775","2.3848","2.7920","2.3848","14.54M","16.61%"
"Apr 25, 2021","2.3819","2.3762","2.5362","2.3119","8.76M","0.42%"
"Apr 24, 2021","2.3720","2.6404","2.6404","2.3720","8.72M","-10.25%"
"Apr 23, 2021","2.6428","2.7535","2.7535","2.3731","22.27M","-4.53%"
"Apr 22, 2021","2.7682","2.8963","3.2400","2.7682","20.26M","-4.36%"
"Apr 21, 2021","2.8944","3.0370","3.0941","2.8944","13.42M","-4.53%"
"Apr 20, 2021","3.0316","2.8381","3.0563","2.6812","21.59M","7.49%"
